product_id,month,units_sold,revenue
PROD_00211,2026-March,7.0,10791.89
PROD_00159,2025-February,8.0,7275.139999999999
PROD_00062,2025-January,3.0,15002.189999999999
PROD_00121,2025-January,8.0,10310.92
PROD_00085,2026-January,5.0,3552.22
PROD_00216,2025-April,22.0,14171.09
PROD_00063,2025-April,9.0,7492.400000000001
PROD_00223,2024-October,7.0,16511.449999999997
PROD_00250,2024-October,14.0,34246.89
PROD_00080,2024-October,11.0,36701.38
PROD_00052,2024-October,11.0,34859.38
PROD_00168,2023-December,19.0,15234.079999999998
PROD_00270,2023-December,19.0,41159.9
PROD_00159,2023-March,6.0,5300.96
PROD_00020,2023-March,8.0,6832.68
PROD_00257,2025-August,1.0,2233.19
PROD_00029,2025-August,11.0,127243.27
PROD_00182,2026-January,13.0,719.26
PROD_00158,2026-January,7.0,6210.35
PROD_00287,2026-January,32.0,39886.840000000004
PROD_00087,2023-April,11.0,79291.66
PROD_00256,2023-April,16.0,38644.659999999996
PROD_00057,2023-June,5.0,1057.38
PROD_00238,2023-June,14.0,17882.739999999998
PROD_00240,2023-June,10.0,4169.62
PROD_00063,2024-May,2.0,1660.7
PROD_00208,2024-May,17.0,8807.710000000001
PROD_00132,2025-May,8.0,1220.76
PROD_00083,2025-May,19.0,24582.270000000004
PROD_00057,2023-May,4.0,867.14
PROD_00089,2023-May,4.0,4217.47
PROD_00187,2025-February,3.0,8394.18
PROD_00278,2025-February,10.0,21686.1
PROD_00146,2025-February,13.0,3704.7400000000002
PROD_00220,2023-May,18.0,35308.63
PROD_00285,2023-May,4.0,11906.789999999999
PROD_00296,2026-July,2.0,2653.27
PROD_00137,2026-July,9.0,2867.04
PROD_00283,2023-December,4.0,2158.1800000000003
PROD_00145,2025-July,5.0,41146.43
PROD_00247,2025-July,24.0,5842.089999999999
PROD_00267,2023-October,8.0,6167.99
PROD_00214,2025-September,15.0,20340.519999999997
PROD_00036,2025-September,3.0,11189.61
PROD_00142,2023-April,1.0,2011.8
PROD_00232,2024-October,30.0,45453.030000000006
PROD_00203,2024-October,4.0,3381.75
PROD_00179,2024-October,12.0,22586.920000000002
PROD_00078,2024-October,9.0,728.63
PROD_00222,2025-September,16.0,26328.32
PROD_00196,2025-September,11.0,4479.73
PROD_00209,2023-April,30.0,176696.67
PROD_00153,2023-September,20.0,12745.289999999999
PROD_00101,2024-May,16.0,18631.22
PROD_00108,2024-May,9.0,357.38
PROD_00298,2023-August,7.0,25372.84
PROD_00162,2024-June,12.0,57187.579999999994
PROD_00050,2024-June,11.0,11561.84
PROD_00173,2024-October,26.0,1258.09
PROD_00159,2026-May,14.0,12210.270000000002
PROD_00292,2023-January,8.0,15087.23
PROD_00195,2025-February,19.0,12481.96
PROD_00010,2025-February,10.0,9080.92
PROD_00080,2026-June,7.0,24391.78
PROD_00235,2024-February,5.0,594.4399999999999
PROD_00019,2024-February,15.0,22068.679999999997
PROD_00057,2024-February,7.0,1484.29
PROD_00201,2024-June,14.0,5706.99
PROD_00241,2026-April,1.0,933.29
PROD_00276,2025-April,10.0,11089.11
PROD_00025,2025-April,12.0,35540.88
PROD_00139,2023-July,19.0,577.1899999999999
PROD_00038,2026-May,22.0,30776.7
PROD_00125,2024-October,9.0,3952.0299999999997
PROD_00068,2023-December,8.0,3339.86
PROD_00162,2023-December,4.0,18931.98
PROD_00262,2023-October,9.0,6961.699999999999
PROD_00277,2025-September,10.0,9356.01
PROD_00026,2023-March,14.0,35533.04
PROD_00285,2023-March,16.0,48387.76
PROD_00162,2025-February,8.0,36683.090000000004
PROD_00269,2025-February,15.0,20900.72
PROD_00213,2024-October,8.0,8050.86
PROD_00106,2023-September,9.0,4818.97
PROD_00024,2023-September,7.0,6185.27
PROD_00024,2024-August,9.0,7887.849999999999
PROD_00221,2024-August,7.0,9750.080000000002
PROD_00012,2024-August,8.0,4348.25
PROD_00051,2024-January,13.0,4353.8
PROD_00227,2024-January,15.0,31413.760000000002
PROD_00138,2025-March,7.0,2583.19
PROD_00297,2023-January,10.0,14057.64
PROD_00013,2023-January,7.0,3511.82
PROD_00285,2023-October,25.0,75985.94
PROD_00039,2025-January,19.0,93239.83
PROD_00118,2023-February,13.0,7472.84
PROD_00209,2025-May,15.0,86250.19
PROD_00141,2025-May,6.0,10173.66
PROD_00021,2025-May,10.0,81863.66
PROD_00281,2025-October,8.0,5877.4
PROD_00247,2023-July,10.0,2326.9300000000003
PROD_00085,2024-November,12.0,8714.380000000001
PROD_00234,2025-April,1.0,767.89
PROD_00244,2025-September,4.0,3135.5299999999997
PROD_00191,2026-March,9.0,12558.86
PROD_00275,2026-March,12.0,4760.9800000000005
PROD_00258,2025-May,9.0,8519.119999999999
PROD_00095,2025-May,6.0,867.9
PROD_00291,2025-April,18.0,15713.67
PROD_00213,2024-September,5.0,4955.97
PROD_00127,2024-September,11.0,14695.650000000001
PROD_00276,2026-August,12.0,13572.710000000001
PROD_00253,2023-August,2.0,2104.9300000000003
PROD_00276,2023-August,12.0,13545.91
PROD_00141,2024-January,4.0,6984.639999999999
PROD_00298,2024-November,12.0,44016.55
PROD_00172,2024-December,10.0,15228.279999999999
PROD_00135,2026-February,11.0,6220.73
PROD_00256,2026-February,17.0,39768.16
PROD_00104,2026-May,14.0,44748.41
PROD_00083,2026-May,4.0,5345.0199999999995
PROD_00123,2023-June,13.0,5908.860000000001
PROD_00103,2023-June,4.0,3290.75
PROD_00189,2023-June,10.0,20824.059999999998
PROD_00278,2026-May,18.0,38385.189999999995
PROD_00195,2026-May,9.0,5895.86
PROD_00014,2025-October,13.0,4211.98
PROD_00240,2025-October,6.0,2257.8
PROD_00049,2025-October,12.0,11799.740000000002
PROD_00235,2024-September,13.0,1543.8800000000003
PROD_00021,2024-September,2.0,16411.65
PROD_00205,2025-September,12.0,4791.14
PROD_00275,2025-September,9.0,3496.6699999999996
PROD_00214,2026-February,10.0,13090.380000000001
PROD_00102,2024-October,9.0,18708.239999999998
PROD_00032,2023-October,3.0,3625.38
PROD_00224,2025-December,14.0,25218.91
PROD_00209,2023-March,6.0,34634.68
PROD_00276,2025-October,12.0,13589.04
PROD_00197,2023-April,6.0,5125.32
PROD_00300,2023-April,10.0,5714.920000000001
PROD_00228,2024-September,15.0,74328.34
PROD_00099,2025-January,16.0,7594.19
PROD_00195,2025-January,7.0,4563.72
PROD_00198,2025-January,9.0,7782.870000000001
PROD_00192,2025-December,8.0,10132.76
PROD_00195,2023-October,9.0,5937.86
PROD_00243,2023-October,25.0,2094.0299999999997
PROD_00129,2026-April,4.0,41942.600000000006
PROD_00027,2023-December,4.0,5541.55
PROD_00065,2023-December,11.0,6813.09
PROD_00292,2023-December,5.0,9397.36
PROD_00294,2024-December,27.0,315519.3
PROD_00188,2024-February,1.0,322.54
PROD_00068,2024-February,14.0,6194.33
PROD_00171,2023-August,5.0,9528.43
PROD_00088,2023-June,2.0,358.89
PROD_00007,2023-June,13.0,17615.71
PROD_00300,2025-October,20.0,11611.160000000002
PROD_00027,2025-October,5.0,7007.860000000001
PROD_00152,2025-November,10.0,10212.55
PROD_00042,2024-August,18.0,32693.54
PROD_00159,2025-September,9.0,8320.74
PROD_00281,2025-September,10.0,7173.469999999999
PROD_00042,2024-July,2.0,3647.08
PROD_00111,2024-July,16.0,15153.26
PROD_00287,2023-December,22.0,26424.130000000005
PROD_00204,2025-November,22.0,176936.95
PROD_00127,2024-December,4.0,5489.46
PROD_00048,2026-April,11.0,15013.54
PROD_00075,2023-February,13.0,18841.33
PROD_00125,2025-September,7.0,3090.2200000000003
PROD_00163,2025-September,13.0,89558.69
PROD_00282,2025-September,13.0,1906.69
PROD_00059,2024-October,4.0,8672.310000000001
PROD_00092,2024-October,1.0,1087.52
PROD_00228,2024-August,17.0,82011.45000000001
PROD_00017,2024-August,12.0,21748.5
PROD_00038,2026-August,1.0,1429.02
PROD_00080,2026-August,13.0,43970.71
PROD_00074,2025-March,15.0,22631.35
PROD_00110,2023-February,17.0,7036.84
PROD_00065,2025-May,9.0,5293.43
PROD_00015,2025-September,3.0,1570.38
PROD_00060,2026-June,11.0,29963.340000000004
PROD_00272,2024-October,8.0,15121.51
PROD_00082,2023-December,6.0,9272.95
PROD_00028,2025-December,10.0,4547.8
PROD_00278,2023-July,25.0,53576.869999999995
PROD_00185,2025-April,17.0,63636.46000000001
PROD_00076,2025-April,8.0,6609.79
PROD_00105,2023-May,8.0,32474.68
PROD_00188,2023-December,24.0,7967.449999999999
PROD_00071,2024-June,12.0,12395.17
PROD_00244,2025-January,12.0,9558.65
PROD_00142,2025-January,5.0,9956.0
PROD_00041,2024-February,8.0,5719.719999999999
PROD_00181,2024-February,13.0,32269.75
PROD_00153,2024-January,15.0,9593.64
PROD_00275,2024-January,10.0,3997.08
PROD_00023,2024-January,20.0,3374.11
PROD_00165,2024-May,22.0,25165.26
PROD_00045,2025-September,17.0,56609.880000000005
PROD_00017,2026-February,7.0,12739.48
PROD_00087,2026-February,6.0,44504.25
PROD_00152,2026-February,12.0,12143.3
PROD_00033,2025-June,3.0,5754.88
PROD_00070,2025-March,6.0,18569.73
PROD_00219,2025-March,15.0,2184.67
PROD_00114,2025-September,14.0,11705.189999999999
PROD_00165,2023-September,16.0,18267.24
PROD_00065,2025-July,13.0,7874.68
PROD_00254,2025-July,2.0,1562.83
PROD_00244,2026-April,13.0,10476.150000000001
PROD_00210,2023-October,18.0,8604.62
PROD_00163,2025-January,2.0,13694.1
PROD_00070,2024-October,16.0,48254.810000000005
PROD_00025,2023-September,3.0,8920.14
PROD_00021,2023-January,7.0,57868.10999999999
PROD_00194,2023-January,11.0,4521.68
PROD_00027,2026-January,9.0,12150.88
PROD_00178,2026-January,14.0,11683.85
PROD_00252,2026-May,25.0,145568.21000000002
PROD_00215,2025-March,7.0,16258.869999999999
PROD_00031,2024-July,19.0,28501.879999999997
PROD_00151,2025-November,13.0,9345.02
PROD_00081,2025-November,16.0,23021.74
PROD_00212,2024-July,18.0,15899.96
PROD_00193,2024-July,2.0,1710.75
PROD_00250,2025-November,16.0,37752.329999999994
PROD_00130,2025-November,27.0,9127.58
PROD_00237,2025-November,16.0,5016.16
PROD_00196,2025-December,13.0,5253.38
PROD_00241,2025-December,14.0,12629.79
PROD_00226,2025-December,26.0,5944.29
PROD_00155,2025-December,4.0,22054.49
PROD_00028,2025-July,11.0,5148.47
PROD_00012,2025-June,8.0,4303.42
PROD_00050,2025-June,3.0,3118.4399999999996
PROD_00259,2025-April,11.0,6888.1900000000005
PROD_00089,2025-April,14.0,14137.32
PROD_00128,2023-February,6.0,6276.96
PROD_00030,2023-November,11.0,24107.09
PROD_00132,2023-November,17.0,2603.5299999999997
PROD_00251,2023-February,12.0,14801.12
PROD_00229,2023-February,13.0,12873.84
PROD_00214,2023-November,5.0,6675.87
PROD_00003,2023-November,15.0,22501.760000000002
PROD_00184,2024-October,14.0,73710.01
PROD_00028,2024-October,21.0,9835.35
PROD_00226,2024-October,26.0,5875.76
PROD_00044,2026-May,6.0,6393.12
PROD_00107,2023-April,11.0,5863.0
PROD_00089,2023-April,19.0,19410.38
PROD_00119,2024-March,11.0,12852.73
PROD_00141,2023-June,9.0,15300.68
PROD_00160,2025-January,6.0,18398.64
PROD_00210,2023-April,11.0,5318.3
PROD_00168,2026-April,10.0,8005.78
PROD_00147,2026-April,11.0,10623.75
PROD_00162,2025-March,23.0,106735.57999999999
PROD_00063,2025-March,7.0,5861.39
PROD_00057,2024-July,9.0,1922.62
PROD_00163,2024-July,8.0,55669.13999999999
PROD_00250,2026-April,1.0,2371.27
PROD_00260,2025-November,14.0,15296.27
PROD_00023,2023-November,7.0,1155.99
PROD_00246,2023-November,8.0,25882.02
PROD_00044,2024-September,9.0,9782.94
PROD_00286,2023-March,3.0,19666.01
PROD_00232,2023-March,10.0,15400.32
PROD_00126,2023-December,14.0,13612.730000000001
PROD_00295,2023-December,7.0,9313.63
PROD_00054,2023-September,18.0,102306.95999999999
PROD_00282,2023-September,13.0,1960.2600000000002
PROD_00005,2026-May,8.0,16705.36
PROD_00172,2026-May,16.0,24412.32
PROD_00267,2026-March,14.0,10586.48
PROD_00257,2026-April,38.0,90304.57
PROD_00099,2026-August,6.0,2821.76
PROD_00166,2026-August,16.0,8028.5
PROD_00016,2023-August,11.0,47615.9
PROD_00277,2025-March,12.0,11236.619999999999
PROD_00035,2025-March,20.0,22197.28
PROD_00270,2023-March,12.0,25919.29
PROD_00038,2023-March,11.0,15469.620000000003
PROD_00093,2025-May,10.0,4572.0599999999995
PROD_00285,2025-May,15.0,45280.869999999995
PROD_00100,2025-May,20.0,11720.29
PROD_00045,2025-August,6.0,20810.239999999998
PROD_00011,2025-August,1.0,2019.45
PROD_00117,2025-July,13.0,2729.24
PROD_00037,2023-November,7.0,59445.9
PROD_00078,2023-March,4.0,320.65999999999997
PROD_00220,2023-March,19.0,37529.100000000006
PROD_00049,2023-March,2.0,1961.17
PROD_00014,2026-March,11.0,3462.06
PROD_00109,2026-March,22.0,45744.700000000004
PROD_00236,2024-March,16.0,1904.73
PROD_00010,2026-June,13.0,12097.61
PROD_00096,2026-June,7.0,18873.58
PROD_00148,2026-August,5.0,4173.95
PROD_00154,2026-August,4.0,12372.04
PROD_00187,2025-June,8.0,21811.96
PROD_00261,2025-January,1.0,6266.42
PROD_00017,2024-July,4.0,7419.29
PROD_00180,2024-July,13.0,6417.419999999999
PROD_00279,2023-May,4.0,2737.72
PROD_00287,2024-June,6.0,7373.52
PROD_00127,2024-June,12.0,16139.28
PROD_00011,2025-September,10.0,19908.36
PROD_00161,2025-September,15.0,6027.93
PROD_00191,2024-March,7.0,10291.45
PROD_00228,2024-March,6.0,29061.87
PROD_00074,2024-January,19.0,28893.22
PROD_00292,2025-June,10.0,18901.61
PROD_00134,2025-June,11.0,12994.099999999999
PROD_00257,2025-June,14.0,32481.340000000004
PROD_00093,2025-April,5.0,2151.46
PROD_00255,2025-April,12.0,25817.48
PROD_00242,2025-July,6.0,6785.85
PROD_00014,2024-December,4.0,1311.54
PROD_00247,2024-February,1.0,253.91
PROD_00046,2024-September,12.0,3819.51
PROD_00089,2025-January,4.0,3917.55
PROD_00065,2025-January,18.0,11013.12
PROD_00229,2026-August,1.0,999.84
PROD_00066,2026-July,21.0,7087.61
PROD_00062,2026-July,21.0,105297.42
PROD_00051,2026-July,12.0,4067.94
PROD_00023,2024-August,25.0,3998.6400000000003
PROD_00189,2025-December,13.0,26572.170000000002
PROD_00058,2024-August,7.0,554.2
PROD_00286,2024-August,3.0,19326.690000000002
PROD_00130,2024-August,19.0,6367.6900000000005
PROD_00209,2025-September,20.0,115736.02000000002
PROD_00029,2023-July,12.0,142337.26
PROD_00299,2023-July,13.0,2910.5299999999997
PROD_00295,2026-January,13.0,17627.68
PROD_00206,2026-January,20.0,31982.699999999997
PROD_00018,2023-October,5.0,14052.08
PROD_00109,2023-October,11.0,22986.85
PROD_00209,2023-November,6.0,33959.35
PROD_00028,2024-December,9.0,4174.04
PROD_00085,2024-March,15.0,10910.199999999999
PROD_00252,2024-March,8.0,48534.17
PROD_00224,2024-May,6.0,10825.28
PROD_00060,2023-February,13.0,33544.049999999996
PROD_00256,2025-February,3.0,6954.719999999999
PROD_00055,2025-February,4.0,2483.42
PROD_00287,2025-August,2.0,2468.5
PROD_00280,2025-October,11.0,1454.23
PROD_00105,2025-January,3.0,12257.34
PROD_00053,2025-January,11.0,48525.01000000001
PROD_00260,2023-August,9.0,9831.59
PROD_00182,2026-February,33.0,1877.33
PROD_00145,2026-February,18.0,150187.5
PROD_00209,2025-October,12.0,69072.4
PROD_00014,2025-February,12.0,3856.74
PROD_00105,2025-February,11.0,44915.25
PROD_00025,2025-January,11.0,32239.6
PROD_00246,2023-April,10.0,31336.199999999997
PROD_00224,2026-March,17.0,29536.66
PROD_00212,2026-March,6.0,5236.08
PROD_00056,2024-January,3.0,927.46
PROD_00018,2025-September,6.0,16887.26
PROD_00241,2025-September,19.0,16991.82
PROD_00004,2025-September,4.0,8786.4
PROD_00089,2023-March,8.0,7958.9400000000005
PROD_00172,2023-March,17.0,26064.739999999998
PROD_00006,2023-March,22.0,22578.75
PROD_00087,2023-September,10.0,73872.73
PROD_00229,2024-March,5.0,5123.03
PROD_00029,2025-May,11.0,128462.29000000001
PROD_00013,2025-August,19.0,9301.28
PROD_00173,2023-November,12.0,595.54
PROD_00071,2023-November,2.0,2049.64
PROD_00286,2023-November,5.0,31905.96
PROD_00026,2025-November,11.0,27720.089999999997
PROD_00288,2023-October,9.0,20025.059999999998
PROD_00158,2025-February,6.0,5221.74
PROD_00108,2024-April,2.0,82.28
PROD_00053,2024-April,2.0,8740.130000000001
PROD_00254,2024-October,9.0,7191.75
PROD_00057,2024-October,13.0,2759.79
PROD_00112,2024-October,12.0,7693.84
PROD_00015,2023-June,17.0,8562.92
PROD_00150,2026-March,7.0,10636.23
PROD_00075,2026-March,5.0,7201.42
PROD_00193,2025-April,4.0,3526.7400000000002
PROD_00049,2025-April,8.0,8054.32
PROD_00047,2025-July,6.0,9708.53
PROD_00043,2025-July,12.0,15975.390000000001
PROD_00067,2024-October,22.0,25913.98
PROD_00150,2024-October,26.0,39551.380000000005
PROD_00091,2023-April,4.0,5970.08
PROD_00026,2024-January,10.0,25613.600000000002
PROD_00273,2024-January,11.0,5180.86
PROD_00261,2023-September,15.0,95069.78
PROD_00292,2024-September,23.0,43018.659999999996
PROD_00004,2024-September,15.0,32595.010000000002
PROD_00010,2026-April,18.0,16446.290000000005
PROD_00154,2024-June,7.0,21950.620000000003
PROD_00214,2023-May,15.0,20492.91
PROD_00039,2023-May,6.0,28887.300000000003
PROD_00167,2023-May,11.0,9907.969999999998
PROD_00095,2026-January,2.0,297.99
PROD_00290,2026-January,7.0,674.7
PROD_00014,2026-July,11.0,3520.16
PROD_00096,2025-August,9.0,24458.69
PROD_00275,2025-August,12.0,4715.77
PROD_00147,2024-November,17.0,16950.550000000003
PROD_00096,2024-November,8.0,21873.4
PROD_00083,2024-November,19.0,24630.329999999998
PROD_00194,2024-November,3.0,1247.8
PROD_00252,2025-June,18.0,106066.16
PROD_00277,2025-June,8.0,7088.03
PROD_00059,2024-July,22.0,47862.67
PROD_00125,2024-July,7.0,3178.2799999999997
PROD_00075,2024-July,15.0,22043.08
PROD_00265,2025-March,12.0,18500.170000000002
PROD_00016,2025-March,3.0,12809.22
PROD_00109,2023-July,7.0,14373.939999999999
PROD_00291,2023-July,6.0,5319.42
PROD_00242,2023-July,16.0,17746.46
PROD_00049,2024-April,3.0,3009.56
PROD_00125,2024-April,4.0,1797.7199999999998
PROD_00231,2024-March,8.0,23735.42
PROD_00224,2024-March,18.0,32254.65
PROD_00004,2024-August,11.0,23432.769999999997
PROD_00025,2024-August,9.0,25665.15
PROD_00009,2023-November,11.0,14110.25
PROD_00021,2025-October,8.0,64941.96
PROD_00026,2025-October,10.0,24869.24
PROD_00279,2025-October,10.0,7044.49
PROD_00152,2023-July,17.0,17351.51
PROD_00141,2023-November,7.0,11746.369999999999
PROD_00042,2026-July,5.0,9419.32
PROD_00118,2026-July,14.0,8183.09
PROD_00170,2026-July,10.0,9196.75
PROD_00208,2025-October,15.0,7733.5199999999995
PROD_00250,2025-October,9.0,21748.440000000002
PROD_00016,2025-May,14.0,60702.96
PROD_00260,2025-May,40.0,43997.49
PROD_00161,2024-December,7.0,2838.01
PROD_00022,2024-December,4.0,902.4
PROD_00097,2024-May,13.0,67532.09
PROD_00137,2024-January,8.0,2495.09
PROD_00284,2024-January,1.0,490.99
PROD_00037,2024-January,1.0,9050.08
PROD_00180,2023-June,1.0,499.54
PROD_00025,2025-November,18.0,54059.87000000001
PROD_00096,2025-November,10.0,27934.68
PROD_00262,2025-November,18.0,14224.57
PROD_00131,2023-February,11.0,10243.640000000001
PROD_00155,2025-August,5.0,28631.15
PROD_00033,2025-April,8.0,15504.97
PROD_00144,2025-April,2.0,1051.0300000000002
PROD_00084,2024-November,12.0,12560.02
PROD_00248,2024-November,24.0,15731.199999999999
PROD_00111,2026-January,20.0,19067.71
PROD_00288,2026-January,7.0,15240.79
PROD_00141,2023-December,9.0,15314.75
PROD_00060,2023-December,4.0,10912.92
PROD_00297,2025-September,8.0,10991.470000000001
PROD_00123,2025-September,10.0,4710.86
PROD_00164,2024-June,13.0,3589.08
PROD_00051,2023-August,3.0,990.55
PROD_00115,2023-October,10.0,8810.82
PROD_00069,2023-October,8.0,12647.0
PROD_00245,2026-February,10.0,1326.81
PROD_00053,2026-February,7.0,31125.15
PROD_00265,2024-May,15.0,23334.35
PROD_00056,2026-June,21.0,6291.210000000001
PROD_00233,2026-March,11.0,11238.029999999999
PROD_00176,2023-November,10.0,11211.580000000002
PROD_00098,2026-May,8.0,5401.62
PROD_00040,2026-May,1.0,484.5
PROD_00212,2026-February,22.0,19813.15
PROD_00091,2024-April,8.0,11703.22
PROD_00039,2025-July,13.0,62159.7
PROD_00255,2025-July,26.0,57082.05
PROD_00294,2025-July,14.0,168355.46
PROD_00299,2024-January,1.0,223.78
PROD_00188,2023-May,6.0,1964.6799999999998
PROD_00255,2023-June,21.0,45927.12
PROD_00012,2025-September,4.0,2116.1099999999997
PROD_00080,2025-September,9.0,31013.390000000003
PROD_00019,2025-September,2.0,2920.16
PROD_00139,2023-May,9.0,276.2
PROD_00031,2024-March,10.0,15025.02
PROD_00145,2023-April,2.0,17839.97
PROD_00127,2023-April,20.0,27390.88
PROD_00094,2025-March,9.0,18535.050000000003
PROD_00041,2024-October,14.0,9692.65
PROD_00044,2024-October,11.0,12254.16
PROD_00018,2024-November,6.0,16391.0
PROD_00057,2024-November,14.0,2925.0499999999997
PROD_00002,2024-December,7.0,42069.11
PROD_00030,2025-December,4.0,8799.57
PROD_00112,2025-December,6.0,3985.26
PROD_00280,2025-December,5.0,683.5
PROD_00202,2023-November,34.0,57708.13
PROD_00025,2025-June,10.0,29254.760000000002
PROD_00129,2023-June,7.0,72221.59
PROD_00004,2023-June,5.0,10719.01
PROD_00170,2026-March,7.0,6371.5199999999995
PROD_00295,2024-April,12.0,16147.91
PROD_00056,2024-April,6.0,1900.8399999999997
PROD_00273,2024-July,10.0,4667.19
PROD_00013,2024-July,6.0,2894.88
PROD_00211,2024-January,5.0,7837.86
PROD_00124,2025-October,10.0,17122.52
PROD_00263,2025-October,14.0,3236.12
PROD_00184,2024-December,5.0,25705.659999999996
PROD_00057,2025-October,12.0,2508.3
PROD_00133,2023-November,9.0,21591.62
PROD_00054,2025-January,11.0,63144.729999999996
PROD_00218,2023-August,16.0,38143.90000000001
PROD_00022,2024-April,10.0,2251.34
PROD_00036,2025-April,16.0,57806.6
PROD_00025,2026-March,2.0,5985.1900000000005
PROD_00055,2026-March,5.0,3066.6400000000003
PROD_00136,2023-June,8.0,23282.96
PROD_00185,2025-November,18.0,66135.37999999999
PROD_00265,2025-November,3.0,4484.7300000000005
PROD_00241,2025-November,16.0,14413.73
PROD_00069,2023-November,1.0,1522.55
PROD_00279,2023-November,14.0,9902.0
PROD_00008,2023-November,10.0,32825.51
PROD_00177,2023-December,7.0,3086.29
PROD_00295,2026-May,13.0,17262.489999999998
PROD_00022,2026-May,8.0,1733.36
PROD_00255,2023-September,4.0,8655.68
PROD_00064,2024-April,20.0,44563.84
PROD_00283,2024-April,6.0,3276.38
PROD_00034,2024-April,14.0,6078.870000000001
PROD_00166,2024-April,22.0,10980.83
PROD_00275,2025-March,26.0,10170.7
PROD_00098,2026-July,14.0,9593.32
PROD_00111,2025-February,6.0,5749.049999999999
PROD_00170,2025-February,5.0,4511.92
PROD_00238,2023-October,10.0,12747.23
PROD_00042,2025-January,5.0,9191.4
PROD_00275,2023-March,1.0,400.28
PROD_00004,2025-April,11.0,25094.02
PROD_00230,2025-April,14.0,12311.72
PROD_00241,2024-October,12.0,10886.81
PROD_00032,2024-October,5.0,5786.3099999999995
PROD_00099,2026-February,1.0,480.2
PROD_00092,2026-February,18.0,19466.25
PROD_00181,2026-February,7.0,17701.77
PROD_00020,2025-September,9.0,7673.07
PROD_00025,2023-April,18.0,52866.15
PROD_00088,2023-October,9.0,1570.87
PROD_00199,2023-October,8.0,3515.88
PROD_00254,2024-March,16.0,12921.33
PROD_00020,2024-March,18.0,15814.64
PROD_00126,2024-August,12.0,11078.460000000001
PROD_00263,2024-February,14.0,3159.04
PROD_00105,2024-February,12.0,48407.64
PROD_00275,2026-May,11.0,4147.64
PROD_00088,2025-September,19.0,3297.51
PROD_00131,2023-September,1.0,938.22
PROD_00191,2023-September,18.0,25836.37
PROD_00210,2024-January,7.0,3408.7700000000004
PROD_00043,2023-July,9.0,12352.05
PROD_00276,2023-February,11.0,12658.48
PROD_00069,2023-February,7.0,10382.009999999998
PROD_00262,2024-February,24.0,18797.57
PROD_00190,2024-February,13.0,11933.060000000001
PROD_00235,2024-October,2.0,239.2
PROD_00091,2026-May,11.0,15854.449999999999
PROD_00261,2026-May,6.0,37083.310000000005
PROD_00065,2024-December,13.0,7765.999999999999
PROD_00134,2025-July,12.0,14344.64
PROD_00240,2023-October,15.0,5950.9400000000005
PROD_00204,2024-October,28.0,223169.47999999998
PROD_00211,2025-March,2.0,3179.0600000000004
PROD_00030,2025-October,6.0,13537.56
PROD_00037,2023-June,7.0,62504.95999999999
PROD_00128,2023-June,15.0,15707.36
PROD_00169,2023-June,7.0,14641.530000000002
PROD_00178,2023-August,11.0,8975.66
PROD_00002,2025-December,31.0,189400.05
PROD_00102,2024-February,14.0,28977.14
PROD_00267,2024-February,3.0,2253.61
PROD_00050,2023-March,16.0,17135.12
PROD_00271,2023-December,11.0,4943.77
PROD_00154,2023-December,13.0,41228.82
PROD_00050,2023-December,6.0,6165.66
PROD_00195,2023-December,10.0,6468.679999999999
PROD_00020,2023-December,9.0,7635.639999999999
PROD_00264,2023-December,12.0,18763.75
PROD_00180,2026-April,10.0,5078.910000000001
PROD_00209,2026-January,16.0,93497.53
PROD_00148,2026-January,4.0,3199.09
PROD_00166,2025-April,18.0,8874.48
PROD_00078,2025-April,7.0,556.24
PROD_00178,2023-May,10.0,8301.65
PROD_00233,2025-May,13.0,13193.74
PROD_00298,2025-March,13.0,45738.049999999996
PROD_00029,2025-March,4.0,47902.880000000005
PROD_00175,2026-June,10.0,18220.91
PROD_00064,2025-April,1.0,2265.63
PROD_00166,2023-August,10.0,5037.28
PROD_00288,2023-November,16.0,36149.28
PROD_00098,2023-November,16.0,10692.78
PROD_00299,2026-February,1.0,216.69
PROD_00003,2026-February,7.0,10719.65
PROD_00084,2025-January,17.0,18308.539999999997
PROD_00289,2025-January,25.0,70152.66
PROD_00228,2025-January,25.0,123644.66
PROD_00118,2026-February,19.0,10927.15
PROD_00136,2026-January,12.0,34470.21000000001
PROD_00161,2026-January,6.0,2413.96
PROD_00209,2023-January,11.0,62322.04000000001
PROD_00026,2023-December,7.0,17399.510000000002
PROD_00072,2023-December,7.0,4128.3099999999995
PROD_00199,2024-September,7.0,3108.5299999999997
PROD_00230,2024-August,5.0,4276.7300000000005
PROD_00164,2023-May,14.0,3853.0600000000004
PROD_00036,2023-May,5.0,18628.66
PROD_00025,2023-May,4.0,11543.6
PROD_00222,2023-May,6.0,9695.64
PROD_00285,2024-March,5.0,15395.720000000001
PROD_00030,2025-March,7.0,15062.720000000001
PROD_00055,2025-April,1.0,621.34
PROD_00132,2025-April,9.0,1371.67
PROD_00175,2023-September,15.0,27748.05
PROD_00181,2023-September,17.0,44715.19
PROD_00299,2023-September,6.0,1334.4
PROD_00279,2024-July,7.0,4814.37
PROD_00082,2024-July,6.0,9176.95
PROD_00032,2026-January,22.0,26492.769999999997
PROD_00215,2026-January,17.0,39750.31
PROD_00132,2023-January,12.0,1842.61
PROD_00042,2023-March,18.0,33553.14
